,Tweet Author,Tweet Date,Tweet Text,compound,neg,neu,pos
399,@realDonaldTrump,Mon Jul 16 22:53:47 +0000 2018,Will be interviewed on @seanhannity tonight at 9pmE and @TuckerCarlson tomorrow night at 8pmE. Enjoy!,0.5411,0.0,0.8,0.2
400,@realDonaldTrump,Mon Jul 16 20:34:07 +0000 2018,"A productive dialogue is not only good for the United States and good for Russia, but it is good for the world.… https://t.co/T6yOEfXXVa",-0.5596,0.247,0.681,0.072
401,@realDonaldTrump,Mon Jul 16 20:29:54 +0000 2018,"I would rather take a political risk in pursuit of peace, than to risk peace in pursuit of politics. #HELSINKI2018 https://t.co/XdlrJWLPIh",0.5859,0.16,0.573,0.267
402,@realDonaldTrump,Mon Jul 16 19:40:23 +0000 2018,"As I said today and many times before, “I have GREAT confidence in MY intelligence people.” However, I also recogni… https://t.co/NcXagpOQ42",0.9049,0.0,0.588,0.412
403,@realDonaldTrump,Mon Jul 16 16:51:20 +0000 2018,"Thank you Helsinki, Finland! https://t.co/rh4NUjPSwU",0.4199,0.0,0.589,0.411
404,@realDonaldTrump,Mon Jul 16 16:11:26 +0000 2018,"Joint Press Conference from Helsinki, Finland: https://t.co/fadLMDuGiY",0.0,0.0,1.0,0.0
405,@realDonaldTrump,Mon Jul 16 08:56:58 +0000 2018,It was an honor to join you this morning. Thank you! https://t.co/NOUTroe8MV,0.8016,0.0,0.523,0.477
406,@realDonaldTrump,Mon Jul 16 06:05:29 +0000 2018,"Our relationship with Russia has NEVER been worse thanks to many years of U.S. foolishness and stupidity and now, the Rigged Witch Hunt!",-0.8703,0.407,0.516,0.078
407,@realDonaldTrump,Mon Jul 16 05:37:05 +0000 2018,"President Obama thought that Crooked Hillary was going to win the election, so when he was informed by the FBI abou… https://t.co/HPrvsFL4qT",0.5859,0.0,0.847,0.153
408,@realDonaldTrump,Mon Jul 16 05:23:50 +0000 2018,Received many calls from leaders of NATO countries thanking me for helping to bring them together and to get them f… https://t.co/ntAZi3uuEo,0.296,0.0,0.905,0.095
409,@realDonaldTrump,Mon Jul 16 04:28:24 +0000 2018,RT @SecPompeo: Landed in #Finland for #helsinki2018 where @POTUS &amp; Prez Putin are set to discuss US/Russian relations. POTUS meeting is in…,0.0,0.0,1.0,0.0
410,@realDonaldTrump,Mon Jul 16 04:28:10 +0000 2018,"RT @Scavino45: President @realDonaldTrump and @FLOTUS Melania are wheels down in Helsinki, Finland...photo via motorcade en route to hotel.…",0.0,0.0,1.0,0.0
411,@realDonaldTrump,Sun Jul 15 17:03:03 +0000 2018,"Congratulations to France, who played extraordinary soccer, on winning the 2018 World Cup. Additionally, congratula… https://t.co/4QbYxVZ2wo",0.8658,0.0,0.573,0.427
412,@realDonaldTrump,Sun Jul 15 16:18:12 +0000 2018,"...know how to do is resist and obstruct! This is why there is such hatred and dissension in our country – but at some point, it will heal!",-0.4912,0.109,0.891,0.0
413,@realDonaldTrump,Sun Jul 15 16:18:11 +0000 2018,"...over the years, I would return to criticism that it wasn’t good enough – that I should have gotten Saint Petersb… https://t.co/s6NKuAMRDU",0.0,0.127,0.746,0.127
414,@realDonaldTrump,Sun Jul 15 16:18:10 +0000 2018,"Heading to Helsinki, Finland – looking forward to meeting with President Putin tomorrow. Unfortunately, no matter h… https://t.co/nWMqAtCmyF",-0.5423,0.234,0.711,0.056
415,@realDonaldTrump,Sun Jul 15 16:11:13 +0000 2018,"There hasn’t been a missile or rocket fired in 9 months in North Korea, there have been no nuclear tests and we got… https://t.co/isd8PCH90H",-0.7003,0.225,0.775,0.0
416,@realDonaldTrump,Sun Jul 15 13:40:55 +0000 2018,"RT @realDonaldTrump: The stories you heard about the 12 Russians yesterday took place during the Obama Administration, not the Trump Admini…",0.0,0.0,1.0,0.0
417,@realDonaldTrump,Sun Jul 15 13:40:23 +0000 2018,"RT @Scavino45: “Criminal Illegal Alien Deported 11 Times Attacked Woman with Chainsaw, @ICEgov Says”
https://t.co/wU7rk1OOzj",-0.765,0.337,0.663,0.0
418,@realDonaldTrump,Sun Jul 15 13:33:15 +0000 2018,RT @Scavino45: “Asylum-Seeking Central American Discovered to Be MS-13 Gang Member” https://t.co/76ZizQSNKI,0.0,0.0,1.0,0.0
419,@realDonaldTrump,Sun Jul 15 13:33:15 +0000 2018,RT @Scavino45: “MS-13 Gang Member Arrested Again After 4 Deportations” https://t.co/wuNqERJmPN,-0.4767,0.256,0.744,0.0
420,@realDonaldTrump,Sun Jul 15 13:33:15 +0000 2018,RT @Scavino45: “About 1-in-5 illegal alien adults crossing the United States-Mexico border with toddlers under the age of five are either c…,-0.2023,0.136,0.758,0.106
421,@realDonaldTrump,Sun Jul 15 13:33:15 +0000 2018,"RT @Scavino45: “Mike Pence op-ed: Trump White House phenomenally successful”
https://t.co/L2WaPpxxgg",0.0,0.0,1.0,0.0
422,@realDonaldTrump,Sun Jul 15 13:33:15 +0000 2018,RT @realDonaldTrump: These Russian individuals did their work during the Obama years. Why didn’t Obama do something about it?  Because he t…,0.0,0.0,1.0,0.0
423,@realDonaldTrump,Sun Jul 15 13:33:14 +0000 2018,RT @Scavino45: “Texas grand jury indicts MS-13 gang members after machete attacks” https://t.co/GGTCEDOcVh,0.4588,0.0,0.8,0.2
424,@realDonaldTrump,Sat Jul 14 18:17:37 +0000 2018,These Russian individuals did their work during the Obama years. Why didn’t Obama do something about it?  Because h… https://t.co/3DnzJPptZD,0.0,0.0,1.0,0.0
425,@realDonaldTrump,Sat Jul 14 12:44:05 +0000 2018,Our prayers are with those affected by the flooding in Japan. We commend the rescue efforts and offer condolences t… https://t.co/K5Mz1lxkDZ,0.6808,0.062,0.698,0.24
426,@realDonaldTrump,Sat Jul 14 11:34:32 +0000 2018,"....Remember, it was Little Jeff Z and his people, who are told exactly what to say, who said I could not win the e… https://t.co/hRmoOWINCB",-0.4717,0.123,0.877,0.0
427,@realDonaldTrump,Sat Jul 14 11:24:13 +0000 2018,"So funny! I just checked out Fake News CNN, for the first time in a long time (they are dying in the ratings), to s… https://t.co/x98T67WsJJ",0.0989,0.108,0.77,0.122
428,@realDonaldTrump,Sat Jul 14 10:08:23 +0000 2018,"The stories you heard about the 12 Russians yesterday took place during the Obama Administration, not the Trump Adm… https://t.co/PAZnAMIP0T",0.0,0.0,1.0,0.0
429,@realDonaldTrump,Sat Jul 14 09:57:53 +0000 2018,"....Where is the DNC Server, and why didn’t the FBI take possession of it? Deep State?",0.0,0.0,1.0,0.0
430,@realDonaldTrump,Sat Jul 14 09:46:55 +0000 2018,"The Stock Market hit 25,000 yesterday. Jobs are at an all time record - and that is before we fix some of the worst… https://t.co/tuy20hqgHa",0.0,0.0,1.0,0.0
431,@realDonaldTrump,Sat Jul 14 09:43:04 +0000 2018,"I have arrived in Scotland and will be at Trump Turnberry for two days of meetings, calls and hopefully, some golf… https://t.co/AQ6KziSn0D",0.4019,0.0,0.881,0.119
432,@realDonaldTrump,Sat Jul 14 09:18:40 +0000 2018,This is now changing - for the first time! https://t.co/bRgrMbdDPp,0.0,0.0,1.0,0.0
433,@realDonaldTrump,Sat Jul 14 09:17:24 +0000 2018,"RT @realDonaldTrump: ....On top of it all, Germany just started paying Russia, the country they want protection from, Billions of Dollars f…",0.2732,0.0,0.866,0.134
434,@realDonaldTrump,Sat Jul 14 09:16:26 +0000 2018,"RT @realDonaldTrump: “Trump has been the most consequential president in history when it comes to minority employment. In June, for instanc…",0.0,0.0,1.0,0.0
435,@realDonaldTrump,Fri Jul 13 18:04:59 +0000 2018,🇺🇸🇬🇧 https://t.co/CwnBfe3smd,0.0,0.0,1.0,0.0
436,@realDonaldTrump,Fri Jul 13 14:07:29 +0000 2018,"Joint Press Conference with Prime Minister Theresa May...
https://t.co/XQLkayYKlM",0.0,0.0,1.0,0.0
437,@realDonaldTrump,Fri Jul 13 06:12:25 +0000 2018,RT @MagaGoldHat: @RonDeSantisFL event July 18 th in Orlando with @DonaldJTrumpJr https://t.co/C5B5UwQZXa,0.0,0.0,1.0,0.0
438,@realDonaldTrump,Fri Jul 13 06:02:42 +0000 2018,"Congressman Matt Gaetz of Florida is one of the finest and most talented people in Congress. Strong on Crime, the B… https://t.co/TrLe4PkBJZ",0.5256,0.119,0.646,0.235
439,@realDonaldTrump,Thu Jul 12 17:52:33 +0000 2018,Great success today at NATO! Billions of additional dollars paid by members since my election. Great spirit!,0.9347,0.0,0.478,0.522
440,@realDonaldTrump,Thu Jul 12 16:32:21 +0000 2018,A very nice note from Chairman Kim of North Korea. Great progress being made! https://t.co/6NI6AqL0xt,0.883,0.0,0.517,0.483
441,@realDonaldTrump,Thu Jul 12 15:10:51 +0000 2018,"“Trump has been the most consequential president in history when it comes to minority employment. In June, for inst… https://t.co/ZkM22tKnSD",0.0,0.0,1.0,0.0
442,@realDonaldTrump,Thu Jul 12 15:00:54 +0000 2018,"RT @dougmillsnyt: .@realDonaldTrump &amp; @FLOTUS walk off Air Force One as they arrive at London Stansted Airport in Stansted, England. https:…",0.0,0.0,1.0,0.0
443,@realDonaldTrump,Thu Jul 12 15:00:43 +0000 2018,RT @dougmillsnyt: .@realDonaldTrump's shadow is reflected on the wall as he makes a statement and answers questions as he departs the NATO…,0.0,0.0,1.0,0.0
444,@realDonaldTrump,Thu Jul 12 14:12:41 +0000 2018,Thank you #NATO2018! https://t.co/nk85QBv1u7,0.4199,0.0,0.518,0.482
445,@realDonaldTrump,Thu Jul 12 10:57:06 +0000 2018,"#NATOSummit2018 Press Conference in Brussels, Belgium:
https://t.co/iEOeGV6YBI",0.0,0.0,1.0,0.0
446,@realDonaldTrump,Thu Jul 12 06:12:05 +0000 2018,"....On top of it all, Germany just started paying Russia, the country they want protection from, Billions of Dollar… https://t.co/4J4d3ctue6",0.2732,0.0,0.853,0.147
447,@realDonaldTrump,Thu Jul 12 06:03:29 +0000 2018,Presidents have been trying unsuccessfully for years to get Germany and other rich NATO Nations to pay more toward… https://t.co/8jHyFJgO3y,0.128,0.166,0.688,0.146
448,@realDonaldTrump,Thu Jul 12 05:55:24 +0000 2018,"As I head out to a very important NATO meeting, I see that FBI Lover/Agent Lisa Page is dodging a Subpoena &amp; is ref… https://t.co/EO6mE4QvDl",0.1761,0.062,0.845,0.093
449,@realDonaldTrump,Wed Jul 11 23:33:33 +0000 2018,"Billions of additional dollars are being spent by NATO countries since my visit last year, at my request, but it is… https://t.co/rrj6jUggJd",0.0,0.0,1.0,0.0
450,@realDonaldTrump,Wed Jul 11 22:47:16 +0000 2018,"How can the Rigged Witch Hunt proceed when it was started, influenced and worked on, for an extended period of time… https://t.co/1bWxGnfoCK",-0.6124,0.2,0.8,0.0
451,@realDonaldTrump,Wed Jul 11 21:53:26 +0000 2018,"Ex-FBI LAYER Lisa Page today defied a House of Representatives issued Subpoena to testify before Congress! Wow, but… https://t.co/nufAmR6pAk",0.6239,0.0,0.806,0.194
452,@realDonaldTrump,Wed Jul 11 21:11:54 +0000 2018,RT @realDonaldTrump: What good is NATO if Germany is paying Russia billions of dollars for gas and energy? Why are there only 5 out of 29 c…,0.6124,0.0,0.828,0.172
453,@realDonaldTrump,Wed Jul 11 21:11:36 +0000 2018,"RT @Scavino45: President @realDonaldTrump and President @EmmanuelMacron of France meeting earlier today at #NATOSummit2018 in Brussels, Bel…",0.0,0.0,1.0,0.0
454,@realDonaldTrump,Wed Jul 11 21:11:20 +0000 2018,"RT @Scavino45: President @realDonaldTrump meets with Chancellor Angela Merkel of Germany, along with their respective delegations at #NATOS…",0.4215,0.0,0.859,0.141
455,@realDonaldTrump,Wed Jul 11 21:10:46 +0000 2018,"RT @realDonaldTrump: ...things up, better than ever before, but it can’t go too quickly. I am fighting for a level playing field for our fa…",-0.0258,0.119,0.73,0.151
456,@realDonaldTrump,Wed Jul 11 21:10:31 +0000 2018,"RT @realDonaldTrump: I am in Brussels, but always thinking about our farmers. Soy beans fell 50% from 2012 to my election. Farmers have don…",0.0,0.0,1.0,0.0
457,@realDonaldTrump,Wed Jul 11 21:10:24 +0000 2018,RT @realDonaldTrump: Democrats in Congress must no longer Obstruct - vote to fix our terrible Immigration Laws now. I am watching what is g…,-0.6486,0.209,0.791,0.0
458,@realDonaldTrump,Wed Jul 11 21:10:11 +0000 2018,"RT @Scavino45: President Donald J. Trump and First Lady Melania Trump participate in the Tri-Mission Embassy Meet and Greet Wednesday, July…",0.3182,0.0,0.897,0.103
459,@realDonaldTrump,Wed Jul 11 21:09:01 +0000 2018,"If the Democrats want to win Supreme Court and other Court picks, don’t Obstruct and Resist, but rather do it the g… https://t.co/aAFcZfLVmx",0.5927,0.0,0.774,0.226
460,@realDonaldTrump,Wed Jul 11 17:07:27 +0000 2018,What good is NATO if Germany is paying Russia billions of dollars for gas and energy? Why are there only 5 out of 2… https://t.co/5AL8w3gTfz,0.6124,0.0,0.815,0.185
461,@realDonaldTrump,Wed Jul 11 16:41:12 +0000 2018,Democrats in Congress must no longer Obstruct - vote to fix our terrible Immigration Laws now. I am watching what i… https://t.co/H6fzhhUGK7,-0.6486,0.227,0.773,0.0
462,@realDonaldTrump,Wed Jul 11 12:40:32 +0000 2018,"...things up, better than ever before, but it can’t go too quickly. I am fighting for a level playing field for our farmers, and will win!",0.75,0.099,0.608,0.293
463,@realDonaldTrump,Wed Jul 11 12:40:31 +0000 2018,"I am in Brussels, but always thinking about our farmers. Soy beans fell 50% from 2012 to my election. Farmers have… https://t.co/S9yVGoiPjX",0.0,0.0,1.0,0.0
464,@realDonaldTrump,Wed Jul 11 08:04:45 +0000 2018,"Bilateral Breakfast with NATO Secretary General in Brussels, Belgium... https://t.co/l0EP3lzhCM",0.0,0.0,1.0,0.0
465,@realDonaldTrump,Tue Jul 10 22:37:28 +0000 2018,"Just talked with Pfizer CEO and @SecAzar on our drug pricing blueprint. Pfizer is rolling back price hikes, so Amer… https://t.co/p9hvefy1Kk",0.0,0.0,1.0,0.0
466,@realDonaldTrump,Tue Jul 10 18:52:21 +0000 2018,The European Union makes it impossible for our farmers and workers and companies to do business in Europe (U.S. has… https://t.co/nbo6o6WTSb,0.0,0.0,1.0,0.0
467,@realDonaldTrump,Tue Jul 10 18:42:21 +0000 2018,"A recent Emerson College ePoll said that most Americans, especially Hispanics, feel that they are better off under… https://t.co/8lTWx6eh3C",0.4404,0.0,0.854,0.146
468,@realDonaldTrump,Tue Jul 10 17:01:30 +0000 2018,"Many countries in NATO, which we are expected to defend, are not only short of their current commitment of 2% (whic… https://t.co/vmoDRhABzd",0.3818,0.0,0.89,0.11
469,@realDonaldTrump,Tue Jul 10 14:49:17 +0000 2018,Informing the Republican Senators of my nomination of Judge Brett Kavanaugh. #SCOTUS https://t.co/O5cAaVAtQt,0.0,0.0,1.0,0.0
470,@realDonaldTrump,Tue Jul 10 14:40:12 +0000 2018,"I am on Air Force One flying to NATO and hear reports that the FBI lovers, Peter Strzok and Lisa Page are getting c… https://t.co/LIi8L9inPo",0.5267,0.0,0.871,0.129
471,@realDonaldTrump,Tue Jul 10 12:39:18 +0000 2018,"On behalf of the United States, congratulations to the Thai Navy SEALs and all on the successful rescue of the 12 b… https://t.co/YlhyyD7LC4",0.93,0.0,0.579,0.421
472,@realDonaldTrump,Tue Jul 10 11:38:10 +0000 2018,"RT @realDonaldTrump: They just didn't get it, but they do now! https://t.co/9T50NupkDy",0.0,0.0,1.0,0.0
473,@realDonaldTrump,Tue Jul 10 10:59:30 +0000 2018,"Thank you to all of my great supporters, really big progress being made. Other countries wanting to fix crazy trade… https://t.co/j27IxnEzU6",0.8801,0.077,0.516,0.406
474,@realDonaldTrump,Tue Jul 10 10:44:29 +0000 2018,"RT @ShennaFoxxx: @realDonaldTrump #TrumpUKVisit🇬🇧 To the 
45th @POTUS Donald J Trump @FLOTUS @MELANIATRUMP The British people are looking f…",0.0,0.0,1.0,0.0
475,@realDonaldTrump,Tue Jul 10 10:42:43 +0000 2018,"NATO countries must pay MORE, the United States must pay LESS. Very Unfair!",-0.2797,0.351,0.457,0.192
476,@realDonaldTrump,Tue Jul 10 09:35:05 +0000 2018,Getting ready to leave for Europe. First meeting - NATO. The U.S. is spending many times more than any other countr… https://t.co/HrQyHhe5kg,0.3182,0.053,0.837,0.11
477,@realDonaldTrump,Tue Jul 10 09:07:47 +0000 2018,RT @KatrinaPierson: The stupidity of the left was on full display in Oakland. The #AbolishICE protest was actually the execution of a warra…,-0.5994,0.197,0.803,0.0
478,@realDonaldTrump,Tue Jul 10 09:03:04 +0000 2018,"RT @realDonaldTrump: Iranian Harassment of U.S. Warships:

2015: 22
2016: 36
2017: 14
2018: 0

Source: @USNavy",-0.6124,0.263,0.737,0.0
479,@realDonaldTrump,Tue Jul 10 09:00:47 +0000 2018,RT @Scavino45: “The Rule of Law is our Nation’s proud heritage. It is the cornerstone of our Freedom. It is what guarantees equal justice -…,0.8934,0.0,0.673,0.327
480,@realDonaldTrump,Tue Jul 10 09:00:10 +0000 2018,"RT @Scavino45: Judge Brett Kavanaugh watches with his family as President Donald J. Trump signs the document Monday evening, July 9, 2018,…",0.0,0.0,1.0,0.0
481,@realDonaldTrump,Tue Jul 10 02:54:10 +0000 2018,"Tonight, it was my honor and privilege to nominate Judge Brett Kavanaugh to the United States Supreme Court. #SCOTUS https://t.co/97clc9zifm",0.9022,0.0,0.569,0.431
482,@realDonaldTrump,Tue Jul 10 01:01:17 +0000 2018,RT @WhiteHouse: President Trump Announces the Nominee for Associate Justice of the Supreme Court https://t.co/rVMTOMpurr,0.7906,0.0,0.65,0.35
483,@realDonaldTrump,Mon Jul 09 22:22:40 +0000 2018,HAPPY 100TH BIRTHDAY to our amazing current and former Army Warrant Officers. Thank you for your century of service… https://t.co/evmgK6cSId,0.8941,0.0,0.613,0.387
484,@realDonaldTrump,Mon Jul 09 17:08:29 +0000 2018,Pfizer &amp; others should be ashamed that they have raised drug prices for no reason. They are merely taking advantage… https://t.co/j9zFYQ3Ljg,-0.6486,0.218,0.782,0.0
485,@realDonaldTrump,Mon Jul 09 17:04:04 +0000 2018,The failing NY Times Fake News story today about breast feeding must be called out. The U.S. strongly supports brea… https://t.co/8ES1Zoxmvg,-0.4215,0.229,0.607,0.164
486,@realDonaldTrump,Mon Jul 09 14:25:06 +0000 2018,"I have confidence that Kim Jong Un will honor the contract we signed &amp;, even more importantly, our handshake. We ag… https://t.co/elx3PlmqT9",0.8439,0.0,0.664,0.336
487,@realDonaldTrump,Mon Jul 09 12:14:43 +0000 2018,I have long heard that the most important decision a U.S. President can make is the selection of a Supreme Court Ju… https://t.co/YzbriAXZwj,0.6901,0.0,0.76,0.24
488,@realDonaldTrump,Mon Jul 09 12:04:02 +0000 2018,"...Europe far more than it does the U.S. By some accounts, the U.S. is paying for 90% of NATO, with many countries… https://t.co/588k2513vw",0.0,0.0,1.0,0.0
489,@realDonaldTrump,Mon Jul 09 11:55:01 +0000 2018,"The United States is spending far more on NATO than any other Country. This is not fair, nor is it acceptable. Whil… https://t.co/eihCHEL3S0",-0.032,0.147,0.748,0.105
490,@realDonaldTrump,Sun Jul 08 21:58:52 +0000 2018,"They just didn't get it, but they do now! https://t.co/9T50NupkDy",0.0,0.0,1.0,0.0
491,@realDonaldTrump,Sun Jul 08 21:27:17 +0000 2018,Looking forward to announcing my final decision on the United States Supreme Court Justice at 9:00pmE tomorrow nigh… https://t.co/tqT6S02pdh,0.8689,0.0,0.62,0.38
492,@realDonaldTrump,Sun Jul 08 20:29:27 +0000 2018,"Iranian Harassment of U.S. Warships:

2015: 22
2016: 36
2017: 14
2018: 0

Source: @USNavy",-0.6124,0.294,0.706,0.0
493,@realDonaldTrump,Sun Jul 08 14:55:55 +0000 2018,"RT @CortesSteve: Today's report: Hispanic jobs hit another record, unemployment at an all-time low. Of 9 months in history under 5% jobless…",-0.6124,0.208,0.792,0.0
494,@realDonaldTrump,Sun Jul 08 13:14:13 +0000 2018,The U.S. is working very closely with the Government of Thailand to help get all of the children out of the cave an… https://t.co/aCx3ONCLSp,0.4019,0.0,0.895,0.105
495,@realDonaldTrump,Sat Jul 07 22:24:02 +0000 2018,"The Rigged Witch Hunt, originally headed by FBI lover boy Peter S (for one year) &amp; now, 13 Angry Democrats, should… https://t.co/becFXtduBa",-0.5423,0.285,0.584,0.131
496,@realDonaldTrump,Sat Jul 07 20:42:48 +0000 2018,Public opinion has turned strongly against the Rigged Witch Hunt and the “Special” Counsel because the public under… https://t.co/oUtxTDx8df,-0.4404,0.216,0.693,0.091
497,@realDonaldTrump,Sat Jul 07 13:24:41 +0000 2018,Big decision will soon be made on our next Justice of the Supreme Court!,0.807,0.0,0.622,0.378
498,@realDonaldTrump,Sat Jul 07 13:21:11 +0000 2018,Twitter is getting rid of fake accounts at a record pace. Will that include the Failing New York Times and propagan… https://t.co/HUSXMwiGss,-0.7506,0.252,0.748,0.0
499,@realDonaldTrump,Sat Jul 07 12:06:55 +0000 2018,"RT @Scavino45: “Six months in, TAX CUTS are already providing historic gains for minorities, women, and small businesses” https://t.co/a54B…",-0.1363,0.131,0.761,0.107
